playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I1005988,17.0,Liam,Henry,20,180,73,23,RIGHT,WA,2019,2020,Cottesloe (WA)/Christ Church Grammar (WA)/Claremont (WAFL),9.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1005988.png?i10c=img.resize(scale_height:0.6),28/08/2001,CD_T60,FRE,Fremantle,Freo,17.0,72.7,9.0,10.0,0.0,3.0,34.0,0.0,0.0,1.0,7.0,46.3,74.0,15.0,4.0,26.7,39.0,61.4,153.0,647.0,94.0,56.0,27.0,10.0,13.0,34.5,6.0,10.0,52.0,47.0,0.0,0.0,0.0,0.0,31.0,1.0,16.0,52.8,0.0,0.0,106.0,2.3,37.0,11.0,11.0,2675.0,13.0,169.0,440.0,115.0,7.0,0.0,62.0,8.0,29.0,11.0,7.0,18.0,8.0,10.0,160.0,44.0,86.0,17.0,72.7,0.5,0.6,0.0,0.2,2.0,0.0,0.0,0.1,0.4,46.3,4.4,0.9,0.2,26.7,2.3,61.4,9.0,38.1,5.5,3.3,1.6,0.6,0.8,34.5,0.4,0.6,3.1,2.8,0.0,0.0,0.0,0.0,1.8,0.1,0.9,52.8,0.0,0.0,6.2,2.3,2.2,0.6,0.6,157.4,0.8,9.9,115.0,0.4,0.0,3.6,0.5,1.7,0.6,0.4,1.1,0.5,0.6,9.4,2.6,5.1
CD_I1005992,4.0,Joel,Jeffrey,19,192,80,40,RIGHT,NT,2020,2021,Wanderers (NT)/NT Thunder,,other,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1005992.png?i10c=img.resize(scale_height:0.6),12/03/2002,CD_T1000,GCFC,Gold Coast Suns,Suns,4.0,68.7,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,45.8,11.0,8.0,1.0,12.5,11.0,44.0,25.0,114.0,11.0,5.0,4.0,2.0,1.0,25.0,0.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,26.3,0.0,0.0,19.0,3.2,6.0,5.0,3.0,515.0,5.0,55.0,669.0,10.2,0.0,0.0,10.0,0.0,8.0,5.0,0.0,4.0,2.0,0.0,24.0,11.0,13.0,4.0,68.7,1.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.3,45.8,2.8,2.0,0.3,12.5,2.8,44.0,6.3,28.5,2.8,1.3,1.0,0.5,0.3,25.0,0.0,0.5,2.3,1.5,0.0,0.0,0.0,0.0,1.5,0.0,0.5,26.3,0.0,0.0,4.8,3.2,1.5,1.3,0.8,128.8,1.3,13.8,10.2,0.0,0.0,2.5,0.0,2.0,1.3,0.0,1.0,0.5,0.0,6.0,2.8,3.3
CD_I1006013,4.0,James,Peatling,21,182,73,45,RIGHT,NSW,2020,2021,Pennant Hills (NSW)/Sydney University (NSW)/GWS Giants (VFL),8.0,other,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1006013.png?i10c=img.resize(scale_height:0.6),21/08/2000,CD_T1010,GWS,GWS Giants,Giants,4.0,60.5,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,29.5,13.0,0.0,0.0,0.0,24.0,69.0,42.0,172.0,29.0,17.0,0.0,4.0,4.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,3.0,6.0,15.0,63.0,0.0,0.0,27.0,1.8,15.0,0.0,0.0,807.0,6.0,30.0,650.0,15.9,11.0,0.0,6.0,5.0,0.0,4.0,1.0,6.0,0.0,1.0,44.0,11.0,31.0,4.0,60.5,0.0,0.3,0.0,0.0,2.3,0.0,0.0,0.3,0.0,29.5,3.3,0.0,0.0,0.0,6.0,69.0,10.5,43.0,7.3,4.3,0.0,1.0,1.0,0.0,0.0,0.0,2.5,3.8,0.0,0.0,0.0,0.0,0.8,1.5,3.8,63.0,0.0,0.0,6.8,1.8,3.8,0.0,0.0,202.0,1.5,7.5,15.9,2.8,0.0,1.5,1.3,0.0,1.0,0.3,1.5,0.0,0.3,11.0,2.8,7.8
CD_I1006028,17.0,Nick,Blakey,21,195,83,22,LEFT,NSW,2018,2019,University of NSW-Eastern Suburbs (NSW),10.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1006028.png?i10c=img.resize(scale_height:0.6),27/02/2000,CD_T160,SYD,Sydney Swans,Swans,17.0,64.0,6.0,17.0,19.0,1.0,35.0,1.0,20.0,5.0,6.0,28.6,61.0,10.0,5.0,50.0,60.0,70.4,213.0,896.0,150.0,85.0,5.0,6.0,7.0,27.3,4.0,3.0,45.0,75.0,12.0,1.0,8.3,35.3,47.0,15.0,48.0,61.6,0.0,0.0,138.0,1.8,65.0,4.0,2.0,4525.0,30.0,123.0,268.0,228.0,24.0,34.0,54.0,10.0,11.0,27.0,5.0,28.0,3.0,6.0,213.0,43.0,152.0,17.0,64.0,0.4,1.0,19.0,0.1,2.1,0.1,20.0,0.3,0.4,28.6,3.6,0.6,0.3,50.0,3.5,70.4,12.5,52.7,8.8,5.0,0.3,0.4,0.4,27.3,0.2,0.2,2.6,4.4,0.7,0.1,8.3,35.3,2.8,0.9,2.8,61.6,0.0,0.0,8.1,1.8,3.8,0.2,0.1,266.2,1.8,7.2,228.0,1.4,2.0,3.2,0.6,0.6,1.6,0.3,1.6,0.2,0.4,12.5,2.5,8.9
CD_I1006030,20.0,Jacob,Koschitzke,21,196,96,34,RIGHT,NSW,2018,2021,Albury (NSW)/Albury High School (NSW)/Murray U18,52.0,nationalDraft,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1006030.png?i10c=img.resize(scale_height:0.6),11/07/2000,CD_T80,HAW,Hawthorn,Hawks,20.0,85.7,19.0,2.0,2.0,0.0,29.0,0.0,0.0,0.0,23.0,47.6,78.0,73.0,18.0,24.7,32.0,68.1,163.0,977.0,111.0,57.0,21.0,7.0,13.0,49.1,6.0,27.0,39.0,65.0,1.0,0.0,0.0,11.1,19.0,2.0,8.0,58.2,0.0,0.0,98.0,1.5,77.0,42.0,19.0,2443.0,51.0,155.0,461.0,105.3,1.0,9.0,80.0,4.0,55.0,43.0,0.0,37.0,24.0,0.0,164.0,34.0,86.0,20.0,85.7,1.0,0.1,2.0,0.0,1.5,0.0,0.0,0.0,1.2,47.6,3.9,3.7,0.9,24.7,1.6,68.1,8.2,48.9,5.6,2.9,1.1,0.4,0.7,49.1,0.3,1.4,2.0,3.3,0.1,0.0,0.0,11.1,1.0,0.1,0.4,58.2,0.0,0.0,4.9,1.5,3.9,2.1,1.0,122.2,2.6,7.8,105.3,0.1,0.5,4.0,0.2,2.8,2.2,0.0,1.9,1.2,0.0,8.2,1.7,4.3
CD_I1006033,0.0,Ely,Smith,21,187,91,8,RIGHT,VIC,2018,,Yarrawonga (Vic)/Sacred Heart College (Vic)/Murray U18,21.0,nationalDraft,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1006033.png?i10c=img.resize(scale_height:0.6),13/09/2000,CD_T20,BL,Brisbane Lions,Lions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1006058,17.0,Bailey,Scott,21,186,77,8,RIGHT,QLD,2018,2019,Broadbeach (Qld),49.0,fatherSon,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1006058.png?i10c=img.resize(scale_height:0.6),09/07/2000,CD_T100,NMFC,North Melbourne,Kangaroos,17.0,74.7,5.0,3.0,6.0,3.0,40.0,0.0,0.0,1.0,2.0,30.0,67.0,5.0,1.0,20.0,74.0,75.1,217.0,866.0,163.0,74.0,20.0,7.0,5.0,47.1,10.0,8.0,53.0,106.0,0.0,0.0,0.0,0.0,26.0,1.0,15.0,66.7,0.0,0.0,111.0,1.0,52.0,8.0,6.0,3000.0,8.0,254.0,311.0,194.7,14.0,0.0,51.0,7.0,17.0,4.0,10.0,32.0,13.0,13.0,223.0,43.0,156.0,17.0,74.7,0.3,0.2,6.0,0.2,2.4,0.0,0.0,0.1,0.1,30.0,3.9,0.3,0.1,20.0,4.4,75.1,12.8,50.9,9.6,4.4,1.2,0.4,0.3,47.1,0.6,0.5,3.1,6.2,0.0,0.0,0.0,0.0,1.5,0.1,0.9,66.7,0.0,0.0,6.5,1.0,3.1,0.5,0.4,176.5,0.5,14.9,194.7,0.8,0.0,3.0,0.4,1.0,0.2,0.6,1.9,0.8,0.8,13.1,2.5,9.2
CD_I1006059,18.0,Keidean,Coleman,21,182,78,18,LEFT,QLD,2019,2020,Morningside (Qld)/Brisbane (NEAFL),37.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1006059.png?i10c=img.resize(scale_height:0.6),31/03/2000,CD_T20,BL,Brisbane Lions,Lions,18.0,57.7,5.0,0.0,0.0,2.0,25.0,0.0,0.0,6.0,8.0,46.4,78.0,5.0,1.0,20.0,58.0,77.2,162.0,697.0,125.0,61.0,9.0,11.0,16.0,42.9,6.0,6.0,53.0,73.0,0.0,0.0,0.0,0.0,25.0,6.0,43.0,68.5,1.0,0.0,89.0,1.2,44.0,5.0,8.0,2438.0,22.0,164.0,412.0,130.0,11.0,0.0,52.0,14.0,14.0,15.0,7.0,32.0,8.0,9.0,168.0,30.0,90.0,18.0,57.7,0.3,0.0,0.0,0.1,1.4,0.0,0.0,0.3,0.4,46.4,4.3,0.3,0.1,20.0,3.2,77.2,9.0,38.7,6.9,3.4,0.5,0.6,0.9,42.9,0.3,0.3,2.9,4.1,0.0,0.0,0.0,0.0,1.4,0.3,2.4,68.5,1.0,0.0,4.9,1.2,2.4,0.3,0.4,135.5,1.2,9.1,130.0,0.6,0.0,2.9,0.8,0.8,0.8,0.4,1.8,0.4,0.5,9.3,1.7,5.0
CD_I1006085,0.0,Connor,McFadyen,20,190,95,26,RIGHT,QLD,2018,,Wilston Grange (Qld),42.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1006085.png?i10c=img.resize(scale_height:0.6),04/12/2000,CD_T20,BL,Brisbane Lions,Lions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1006087,12.0,Caleb,Graham,21,195,96,46,RIGHT,QLD,2018,2019,Cairns (Qld)/Palm Beach-Currumbin (Qld)/Gold Coast (NEAFL),71.0,nationalDraft,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1006087.png?i10c=img.resize(scale_height:0.6),12/09/2000,CD_T1000,GCFC,Gold Coast Suns,Suns,12.0,80.4,1.0,0.0,113.0,6.0,25.0,8.0,34.8,23.0,3.0,36.0,32.0,6.0,0.0,0.0,51.0,80.0,85.0,436.0,68.0,41.0,1.0,10.0,3.0,0.0,0.0,0.0,20.0,33.0,82.0,30.0,36.6,23.7,4.0,18.0,34.0,78.8,0.0,0.0,52.0,1.6,42.0,0.0,0.0,813.0,71.0,91.0,447.0,112.2,10.0,346.0,15.0,10.0,1.0,61.0,5.0,8.0,0.0,11.0,89.0,13.0,57.0,12.0,80.4,0.1,0.0,113.0,0.5,2.1,0.7,34.8,1.9,0.3,36.0,2.7,0.5,0.0,0.0,4.3,80.0,7.1,36.3,5.7,3.4,0.1,0.8,0.3,0.0,0.0,0.0,1.7,2.8,6.8,2.5,36.6,23.7,0.3,1.5,2.8,78.8,0.0,0.0,4.3,1.6,3.5,0.0,0.0,67.8,5.9,7.6,112.2,0.8,28.8,1.3,0.8,0.1,5.1,0.4,0.7,0.0,0.9,7.4,1.1,4.8
CD_I1006094,22.0,Sam,Walsh,21,184,83,18,RIGHT,VIC,2018,2019,"St Joseph&apos;s, Geel (Vic)/St Joseph&apos;s College, Geel (Vic)/Geel U18",1.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1006094.png?i10c=img.resize(scale_height:0.6),02/07/2000,CD_T30,CARL,Carlton,Blues,22.0,87.4,6.0,9.0,417.0,37.0,80.0,2.0,40.0,5.0,7.0,38.2,252.0,0.0,0.0,0.0,242.0,74.4,656.0,2397.0,488.0,188.0,30.0,32.0,24.0,44.4,15.0,12.0,194.0,358.0,0.0,0.0,0.0,0.0,85.0,7.0,59.0,63.1,0.0,0.0,298.0,0.8,127.0,7.0,22.0,7450.0,17.0,503.0,23.0,453.4,28.0,0.0,143.0,35.0,27.0,4.0,66.0,100.0,6.0,103.0,660.0,90.0,408.0,22.0,87.4,0.3,0.4,417.0,1.7,3.6,0.1,40.0,0.2,0.3,38.2,11.5,0.0,0.0,0.0,11.0,74.4,29.8,109.0,22.2,8.5,1.4,1.5,1.1,44.4,0.7,0.5,8.8,16.3,0.0,0.0,0.0,0.0,3.9,0.3,2.7,63.1,0.0,0.0,13.5,0.8,5.8,0.3,1.0,338.7,0.8,22.9,453.4,1.3,0.0,6.5,1.6,1.2,0.2,3.0,4.5,0.3,4.7,30.0,4.1,18.5
CD_I1006096,11.0,Xavier,Duursma,21,186,79,7,RIGHT,VIC,2018,2019,Foster (Vic)/South Gippsland SC (Vic)/Gippsland U18,18.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1006096.png?i10c=img.resize(scale_height:0.6),07/07/2000,CD_T110,PORT,Port Adelaide,Power,11.0,80.0,3.0,4.0,1.0,5.0,34.0,0.0,0.0,0.0,3.0,29.8,62.0,1.0,0.0,0.0,72.0,78.7,207.0,804.0,163.0,77.0,7.0,9.0,13.0,25.0,0.0,3.0,46.0,96.0,0.0,0.0,0.0,0.0,36.0,7.0,33.0,69.4,0.0,0.0,111.0,1.2,52.0,3.0,2.0,3088.0,7.0,171.0,334.0,175.7,13.0,0.0,35.0,2.0,12.0,4.0,6.0,29.0,4.0,11.0,208.0,40.0,146.0,11.0,80.0,0.3,0.4,1.0,0.5,3.1,0.0,0.0,0.0,0.3,29.8,5.6,0.1,0.0,0.0,6.5,78.7,18.8,73.1,14.8,7.0,0.6,0.8,1.2,25.0,0.0,0.3,4.2,8.7,0.0,0.0,0.0,0.0,3.3,0.6,3.0,69.4,0.0,0.0,10.1,1.2,4.7,0.3,0.2,280.8,0.6,15.5,175.7,1.2,0.0,3.2,0.2,1.1,0.4,0.5,2.6,0.4,1.0,18.9,3.6,13.3
CD_I1006097,0.0,Irving,Mosquito,21,175,79,22,LEFT,VIC,2018,2020,Halls Creek (WA)/Maffra (Vic)/Gippsland Gram (Vic)/Gipps U18,38.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1006097.png?i10c=img.resize(scale_height:0.6),24/08/2000,CD_T50,ESS,Essendon,Bombers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1006100,11.0,Thomas,Berry,21,185,79,13,RIGHT,VIC,2018,2020,Horsham Saints (Vic)/Ballarat Clarendon College (Vic)/GWV U18,36.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1006100.png?i10c=img.resize(scale_height:0.6),01/05/2000,CD_T20,BL,Brisbane Lions,Lions,11.0,31.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,48.6,18.0,6.0,0.0,0.0,28.0,67.6,37.0,186.0,25.0,8.0,5.0,5.0,2.0,50.0,2.0,2.0,15.0,23.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,57.1,0.0,0.0,14.0,0.6,6.0,2.0,0.0,365.0,5.0,81.0,576.0,46.2,0.0,0.0,11.0,0.0,4.0,3.0,1.0,20.0,6.0,1.0,37.0,13.0,19.0,11.0,31.0,0.1,0.0,0.0,0.0,1.2,0.0,0.0,0.1,0.0,48.6,1.6,0.5,0.0,0.0,2.5,67.6,3.4,16.9,2.3,0.7,0.5,0.5,0.2,50.0,0.2,0.2,1.4,2.1,0.0,0.0,0.0,0.0,0.7,0.0,0.5,57.1,0.0,0.0,1.3,0.6,0.5,0.2,0.0,33.2,0.5,7.4,46.2,0.0,0.0,1.0,0.0,0.4,0.3,0.1,1.8,0.5,0.1,3.4,1.2,1.7
CD_I1006101,0.0,Oscar,Brownless,21,187,78,20,RIGHT,VIC,2019,,Geelong Amateur (Vic)/Geelong College (Vic)/Geelong U18,27.0,rookieElevation,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1006101.png?i10c=img.resize(scale_height:0.6),16/02/2000,CD_T70,GEEL,Geelong Cats,Cats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1006103,3.0,Jye,Caldwell,21,183,83,6,RIGHT,VIC,2018,2019,Golden Square (Vic)/Geelong Grammar (Vic)/Bendigo U18/GWS,11.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1006103.png?i10c=img.resize(scale_height:0.6),28/09/2000,CD_T50,ESS,Essendon,Bombers,3.0,62.1,1.0,0.0,27.0,2.0,8.0,0.0,0.0,0.0,1.0,46.8,22.0,0.0,0.0,0.0,26.0,67.4,46.0,214.0,31.0,18.0,2.0,0.0,6.0,0.0,1.0,0.0,13.0,19.0,0.0,0.0,0.0,0.0,11.0,1.0,9.0,66.7,0.0,0.0,27.0,1.4,8.0,1.0,1.0,724.0,3.0,53.0,514.0,71.6,1.0,0.0,12.0,3.0,2.0,3.0,5.0,16.0,1.0,7.0,47.0,11.0,25.0,3.0,62.1,0.3,0.0,27.0,0.7,2.7,0.0,0.0,0.0,0.3,46.8,7.3,0.0,0.0,0.0,8.7,67.4,15.3,71.3,10.3,6.0,0.7,0.0,2.0,0.0,0.3,0.0,4.3,6.3,0.0,0.0,0.0,0.0,3.7,0.3,3.0,66.7,0.0,0.0,9.0,1.4,2.7,0.3,0.3,241.5,1.0,17.7,71.6,0.3,0.0,4.0,1.0,0.7,1.0,1.7,5.3,0.3,2.3,15.7,3.7,8.3
CD_I1006114,6.0,Bailey J.,Williams,21,200,96,32,RIGHT,VIC,2018,2020,Pines (Vic)/Western Port SC (Vic)/Dandenong U18,35.0,nationalDraft,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1006114.png?i10c=img.resize(scale_height:0.6),17/04/2000,CD_T150,WCE,West Coast Eagles,Eagles,6.0,62.2,3.0,0.0,34.0,0.0,13.0,0.0,0.0,1.0,9.0,53.8,21.0,13.0,0.0,0.0,25.0,65.7,35.0,221.0,23.0,14.0,2.0,7.0,1.0,50.0,1.0,3.0,8.0,12.0,50.0,16.0,32.0,43.9,6.0,7.0,9.0,60.9,0.0,0.0,23.0,1.9,15.0,4.0,0.0,654.0,11.0,65.0,592.0,39.4,3.0,114.0,18.0,5.0,6.0,7.0,1.0,8.0,1.0,1.0,39.0,12.0,18.0,6.0,62.2,0.5,0.0,34.0,0.0,2.2,0.0,0.0,0.2,1.5,53.8,3.5,2.2,0.0,0.0,4.2,65.7,5.8,36.8,3.8,2.3,0.3,1.2,0.2,50.0,0.2,0.5,1.3,2.0,8.3,2.7,32.0,43.9,1.0,1.2,1.5,60.9,0.0,0.0,3.8,1.9,2.5,0.7,0.0,109.0,1.8,10.8,39.4,0.5,19.0,3.0,0.8,1.0,1.2,0.2,1.3,0.2,0.2,6.5,2.0,3.0
